unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13
28,119,393,642.64,1594.68,38.7,23.2723,21.61,9068.71,8150.73,8.4621,2388.05
28,120,392,642.55,1586.39,38.92,23.3114,21.61,9070.29,8148.31,8.4557,2388.1
28,121,392,642.95,1585.59,38.8,23.3848,21.61,9070.46,8143.95,8.4288,2388.13
28,122,394,642.46,1593.16,39.04,23.2633,21.61,9075.11,8143.77,8.3966,2388.09
28,123,393,642.88,1590.42,38.71,23.3152,21.61,9066.91,8146.49,8.4518,2388.07
28,124,393,642.81,1587.52,38.68,23.3989,21.61,9065.64,8147.68,8.4523,2388.08
28,125,393,642.69,1591.68,38.77,23.272,21.61,9064.05,8151.06,8.4468,2388.07
28,126,393,642.9,1590.26,38.65,23.3217,21.61,9079.21,8152.03,8.4685,2388.03
28,127,395,642.57,1590.9,39.09,23.256,21.61,9079.03,8151.08,8.4355,2388.06
28,128,393,642.68,1589.29,38.69,23.2458,21.61,9071.04,8147.67,8.4731,2388.11
28,129,393,642.66,1593.27,38.82,23.2907,21.61,9069.02,8148.84,8.4617,2388.13
28,130,393,643.02,1588.34,38.97,23.1778,21.61,9070.02,8156.17,8.4636,2388.11
28,131,394,643.32,1596.01,38.74,23.2287,21.61,9071.53,8152.2,8.4385,2388.05
28,132,393,642.9,1588.76,38.84,23.2317,21.61,9082.27,8150.43,8.4299,2388.09
28,133,394,642.7,1597.02,38.7,23.1365,21.61,9080.29,8152.91,8.4466,2388.08
28,134,396,642.67,1588.91,38.59,23.2933,21.61,9073.19,8151.48,8.4653,2388.1
28,135,395,642.98,1598.46,38.71,23.2552,21.61,9070.6,8152.89,8.4131,2388.14
28,136,393,643.3,1590.51,38.79,23.2216,21.61,9070.18,8158.08,8.4334,2388.11
28,137,393,642.03,1592.11,38.71,23.2841,21.61,9081.98,8150.05,8.4784,2388.13
28,138,394,643.28,1594.24,38.8,23.1434,21.61,9070.93,8153.67,8.4703,2388.18
28,139,395,643.5,1591.72,38.62,23.2133,21.61,9077.91,8149.43,8.493,2388.1
28,140,394,642.84,1592.1,38.68,23.2411,21.61,9081.4,8151.52,8.4526,2388.14
28,141,394,643.12,1590.49,38.58,23.2571,21.61,9078.09,8154.82,8.4868,2388.11
28,142,394,643.88,1600.09,38.65,23.238,21.61,9082.53,8152.03,8.5027,2388.17
28,143,395,643.12,1591.03,38.7,23.2628,21.61,9072.17,8154.09,8.4654,2388.18
28,144,394,642.7,1587.86,38.83,23.2113,21.61,9077.92,8154.7,8.4862,2388.1
28,145,396,643.19,1592.22,38.7,23.2044,21.61,9081.83,8152.82,8.4972,2388.13
28,146,395,642.81,1591.98,38.75,23.209,21.61,9082.54,8151.87,8.4752,2388.13
28,147,394,643.3,1593.76,38.62,23.0827,21.61,9083.73,8157.0,8.4826,2388.16
28,148,396,643.41,1594.69,38.41,23.1716,21.61,9077.92,8150.17,8.5174,2388.17
28,149,395,643.34,1598.63,38.64,23.2073,21.61,9081.74,8153.19,8.4742,2388.17
28,150,395,643.49,1601.63,38.6,23.2244,21.61,9069.75,8156.72,8.4797,2388.2
28,151,394,643.38,1597.84,38.55,23.1402,21.61,9081.63,8158.45,8.4848,2388.16
28,152,395,643.6,1592.42,38.76,23.1725,21.61,9080.04,8156.49,8.5076,2388.14
28,153,396,643.05,1595.44,38.65,23.22,21.61,9086.36,8155.37,8.5064,2388.14
28,154,395,643.79,1591.72,38.6,23.1744,21.61,9077.1,8155.53,8.4689,2388.13
28,155,394,642.86,1588.91,38.57,23.1103,21.61,9080.65,8155.71,8.4889,2388.18
28,156,394,643.25,1595.61,38.59,23.0898,21.61,9085.06,8154.45,8.5036,2388.18
28,157,395,643.59,1595.93,38.55,22.9847,21.61,9089.54,8150.49,8.4855,2388.19
28,158,394,642.95,1605.08,38.61,23.1739,21.61,9077.78,8155.23,8.4629,2388.16
28,159,395,643.4,1595.53,38.31,23.0893,21.61,9082.95,8150.76,8.5378,2388.19
28,160,397,643.32,1601.84,38.61,23.0811,21.61,9085.03,8162.01,8.5162,2388.16
28,161,396,643.6,1594.0,38.43,23.2617,21.61,9089.03,8154.17,8.5019,2388.22
28,162,396,643.83,1604.96,38.26,23.2241,21.61,9081.64,8154.59,8.5141,2388.25
28,163,396,643.73,1601.34,38.59,23.0807,21.61,9085.22,8158.02,8.5312,2388.18
28,164,396,643.71,1594.05,38.59,22.9402,21.61,9088.77,8158.56,8.5308,2388.24
28,165,396,644.01,1600.61,38.37,23.1508,21.61,9087.32,8166.05,8.5311,2388.2
29,1,393,642.85,1590.52,39.09,23.3381,21.61,9055.13,8143.8,8.4185,2388.02
29,2,392,642.27,1592.43,38.84,23.335,21.61,9060.3,8140.58,8.4272,2388.05
29,3,393,642.67,1587.06,38.81,23.3956,21.61,9062.25,8144.01,8.4103,2388.08
29,4,393,642.7,1590.5,38.89,23.3491,21.61,9070.14,8145.94,8.4657,2388.07
29,5,393,642.76,1588.83,38.88,23.2584,21.61,9062.12,8140.63,8.4279,2388.06
29,6,393,642.29,1587.25,38.81,23.425,21.61,9057.78,8137.41,8.4409,2388.03
29,7,392,641.61,1591.95,38.85,23.4348,21.61,9060.72,8140.89,8.4337,2388.05
29,8,393,642.45,1581.85,39.05,23.4201,21.61,9054.0,8140.8,8.4199,2388.07
29,9,392,641.88,1586.87,38.88,23.3746,21.61,9064.46,8145.7,8.4254,2388.02
29,10,394,642.61,1588.05,38.84,23.357,21.61,9058.27,8140.65,8.4242,2388.08
29,11,392,642.64,1585.48,38.97,23.3476,21.61,9059.95,8141.68,8.4439,2388.06
29,12,393,642.33,1591.01,38.88,23.2505,21.61,9058.11,8143.65,8.4137,2388.07
29,13,393,642.25,1596.28,38.87,23.2653,21.61,9060.55,8144.47,8.3917,2388.03
29,14,392,642.3,1593.51,38.91,23.3366,21.61,9060.52,8140.22,8.4174,2388.03
29,15,393,642.42,1587.53,38.92,23.4404,21.61,9052.72,8141.46,8.4243,2388.03
29,16,394,642.31,1585.86,39.06,23.3746,21.61,9057.35,8143.12,8.4339,2388.09
29,17,393,642.3,1584.21,38.79,23.2866,21.61,9066.63,8137.84,8.4449,2388.11
29,18,393,642.08,1582.08,38.69,23.4351,21.61,9051.79,8142.68,8.426,2388.03
29,19,392,642.27,1585.7,39.0,23.3546,21.61,9056.57,8134.03,8.4269,2388.02
29,20,394,642.98,1591.52,38.75,23.2417,21.61,9052.66,8139.29,8.4345,2388.08
29,21,393,642.35,1585.9,38.94,23.4182,21.61,9062.84,8141.07,8.4164,2388.07
29,22,391,642.36,1581.65,38.94,23.3777,21.61,9062.68,8136.41,8.3917,2388.1
29,23,393,642.08,1587.41,38.82,23.4316,21.61,9061.03,8134.13,8.4581,2388.08
29,24,393,642.36,1588.52,38.9,23.3503,21.61,9061.12,8146.26,8.4306,2388.08
29,25,394,642.7,1582.0,38.99,23.3378,21.61,9071.3,8133.97,8.4458,2388.04
29,26,392,642.85,1583.93,38.87,23.3478,21.61,9063.81,8139.72,8.4009,2388.02
29,27,393,642.14,1581.13,38.82,23.2559,21.61,9066.07,8142.54,8.4456,2388.05
29,28,392,642.51,1584.15,38.92,23.465,21.61,9061.1,8142.03,8.4323,2388.09
29,29,394,642.71,1585.42,39.1,23.3463,21.61,9059.45,8142.06,8.4124,2388.03
29,30,393,642.24,1587.79,39.03,23.2323,21.61,9060.19,8141.55,8.4218,2388.09
29,31,392,642.45,1594.38,38.91,23.3552,21.61,9059.28,8144.61,8.4422,2388.04
29,32,393,642.92,1590.24,38.84,23.2284,21.61,9052.32,8136.62,8.4209,2388.05
29,33,391,642.29,1587.38,38.79,23.2188,21.61,9064.09,8141.57,8.4567,2388.05
29,34,394,642.04,1584.55,39.11,23.4038,21.61,9064.43,8144.93,8.4102,2388.06
29,35,392,642.21,1584.01,39.1,23.2586,21.61,9065.36,8137.67,8.4419,2388.03
29,36,392,642.21,1593.72,38.77,23.3937,21.61,9055.64,8138.18,8.4093,2388.09
29,37,391,642.64,1586.85,39.09,23.3825,21.61,9068.56,8146.08,8.415,2388.04
29,38,392,642.33,1593.62,38.87,23.4425,21.61,9070.89,8139.29,8.4193,2388.08
29,39,393,642.17,1589.75,38.8,23.2171,21.61,9056.31,8139.27,8.3858,2388.0
29,40,392,641.87,1592.14,39.04,23.3557,21.61,9066.47,8140.91,8.4476,2388.08
29,41,392,642.75,1588.17,38.82,23.4085,21.61,9059.69,8137.88,8.427,2388.08
29,42,392,642.54,1594.11,38.92,23.4157,21.61,9056.58,8135.83,8.4339,2388.07
29,43,395,642.84,1579.13,39.03,23.2494,21.61,9058.47,8138.63,8.4515,2388.09
29,44,391,642.41,1590.75,38.93,23.4377,21.61,9064.51,8138.48,8.42,2388.07
29,45,391,642.65,1589.98,38.62,23.2942,21.61,9049.95,8142.23,8.4247,2388.16
29,46,394,642.54,1592.27,38.88,23.304,21.61,9058.01,8145.39,8.42,2388.08
29,47,393,642.31,1592.54,39.0,23.3055,21.61,9060.07,8139.28,8.4489,2388.07
29,48,394,642.8,1590.68,38.85,23.4088,21.61,9058.26,8142.19,8.4089,2388.04
29,49,392,642.42,1589.29,38.81,23.2926,21.61,9061.27,8145.01,8.4488,2388.12
29,50,393,642.5,1593.66,38.9,23.3318,21.61,9059.66,8138.68,8.4435,2388.1
29,51,392,642.32,1587.23,38.83,23.3531,21.61,9060.94,8141.5,8.454,2388.06
29,52,392,642.25,1585.94,38.78,23.371,21.61,9058.0,8143.98,8.4326,2388.06
29,53,393,642.69,1593.0,38.89,23.3445,21.61,9063.91,8141.0,8.4163,2388.08
29,54,392,642.55,1588.93,38.78,23.2786,21.61,9052.65,8143.54,8.4577,2388.06
29,55,393,642.29,1589.22,38.76,23.3344,21.61,9059.92,8139.53,8.4346,2388.08
29,56,393,642.46,1587.34,38.77,23.3377,21.61,9062.1,8138.7,8.4379,2388.07
29,57,394,642.43,1590.67,38.79,23.2463,21.61,9060.52,8141.53,8.4243,2388.05
29,58,392,642.56,1586.28,38.78,23.2487,21.61,9060.87,8140.94,8.471,2388.06
29,59,392,642.73,1588.07,38.81,23.3123,21.61,9056.56,8137.89,8.4431,2388.09
29,60,391,642.91,1596.48,39.02,23.344,21.61,9054.74,8139.69,8.4286,2388.08
29,61,392,642.76,1587.13,38.76,23.3172,21.61,9057.53,8146.49,8.4338,2388.12
29,62,394,642.98,1591.11,38.87,23.2499,21.61,9059.24,8139.99,8.4113,2388.09
29,63,392,642.42,1595.21,38.86,23.3052,21.61,9055.17,8136.53,8.4345,2388.07
29,64,394,642.72,1588.87,38.91,23.3943,21.61,9063.99,8136.88,8.4288,2388.13
29,65,393,642.75,1589.52,38.94,23.3387,21.61,9054.38,8142.59,8.4441,2388.08
29,66,394,642.08,1587.83,38.91,23.2546,21.61,9063.65,8139.78,8.4248,2388.11
29,67,394,642.69,1591.11,38.76,23.3968,21.61,9058.3,8140.43,8.3944,2388.11
29,68,394,642.51,1589.72,38.77,23.3572,21.61,9064.81,8137.52,8.4487,2388.09
29,69,394,642.66,1588.63,38.95,23.2969,21.61,9062.94,8138.57,8.4532,2388.11
29,70,394,642.13,1590.42,38.97,23.4009,21.61,9058.36,8142.04,8.3887,2388.12
29,71,393,642.57,1592.09,38.77,23.3319,21.61,9065.32,8138.2,8.4584,2388.09
29,72,392,642.21,1598.89,38.81,23.2863,21.61,9055.82,8134.56,8.4548,2388.11
29,73,393,642.81,1584.99,38.86,23.3287,21.61,9067.43,8138.17,8.4496,2388.08
29,74,392,642.51,1582.53,39.04,23.2955,21.61,9064.81,8136.92,8.4618,2388.1
29,75,392,642.85,1586.65,38.67,23.2727,21.61,9061.1,8131.57,8.4415,2388.11
29,76,393,642.22,1589.11,38.55,23.3807,21.61,9060.11,8140.47,8.4324,2388.08
29,77,391,642.64,1584.1,38.69,23.3162,21.61,9060.12,8140.07,8.4271,2388.12
29,78,394,642.49,1592.98,38.71,23.3257,21.61,9054.85,8137.65,8.4343,2388.15
29,79,394,642.5,1591.54,38.85,23.2857,21.61,9063.15,8137.18,8.4352,2388.08
29,80,393,642.06,1585.09,38.86,23.3183,21.61,9049.22,8137.37,8.4129,2388.08
29,81,393,642.41,1585.61,38.69,23.2924,21.61,9061.33,8139.91,8.4485,2388.08
29,82,393,643.11,1596.59,38.87,23.3487,21.61,9058.45,8139.19,8.4494,2388.08
29,83,393,642.96,1588.97,38.97,23.4481,21.61,9067.49,8138.66,8.417,2388.12
29,84,392,643.15,1590.61,38.7,23.3204,21.61,9056.96,8139.33,8.4208,2388.08
29,85,393,642.76,1583.97,38.8,23.309,21.61,9064.14,8135.67,8.4429,2388.13
29,86,392,642.59,1592.08,38.86,23.3123,21.61,9056.78,8141.93,8.4545,2388.08
29,87,394,642.83,1588.33,38.85,23.3301,21.61,9054.62,8141.68,8.4799,2388.08
29,88,392,642.52,1594.56,38.79,23.1874,21.61,9059.01,8135.72,8.4119,2388.05
29,89,393,642.26,1585.46,38.8,23.2674,21.61,9065.66,8140.29,8.4873,2388.1
29,90,393,642.25,1589.78,38.83,23.2668,21.61,9060.94,8144.88,8.4561,2388.13
29,91,393,642.19,1590.99,38.92,23.2542,21.61,9054.23,8139.49,8.4483,2388.09
29,92,395,642.5,1591.97,38.68,23.4089,21.61,9061.4,8139.81,8.4555,2388.13
29,93,392,643.14,1595.01,38.66,23.2239,21.61,9062.98,8147.41,8.47,2388.14
29,94,392,642.58,1592.45,38.85,23.2988,21.61,9061.8,8138.31,8.488,2388.14
29,95,395,641.89,1591.75,38.82,23.2802,21.61,9056.86,8138.23,8.4144,2388.11
29,96,393,642.65,1592.12,38.74,23.3267,21.61,9065.47,8142.78,8.4468,2388.12
29,97,394,642.54,1593.44,38.67,23.2543,21.61,9051.66,8138.65,8.4721,2388.18
29,98,393,642.8,1598.0,38.63,23.2863,21.61,9057.66,8135.67,8.4745,2388.17
29,99,394,642.46,1590.4,38.76,23.2885,21.61,9059.65,8133.87,8.4346,2388.11
29,100,394,642.77,1587.67,38.54,23.2642,21.61,9053.97,8141.57,8.4466,2388.12
29,101,394,642.85,1597.05,39.0,23.1997,21.61,9059.88,8140.03,8.4499,2388.13
29,102,392,642.83,1603.18,38.89,23.224,21.61,9057.86,8138.44,8.4729,2388.14
29,103,392,642.32,1593.7,38.88,23.3564,21.61,9058.48,8135.18,8.4196,2388.1
29,104,393,642.96,1587.18,38.73,23.3004,21.61,9063.52,8144.1,8.4546,2388.1
29,105,394,643.01,1594.01,38.93,23.1961,21.61,9056.45,8141.57,8.4504,2388.15
29,106,392,643.29,1589.44,38.87,23.2473,21.61,9061.75,8132.66,8.4372,2388.17
29,107,394,642.47,1594.61,38.84,23.2846,21.61,9054.89,8138.26,8.4584,2388.13
29,108,392,643.03,1589.46,38.72,23.182,21.61,9059.93,8133.75,8.4335,2388.09
29,109,394,642.74,1592.08,38.75,23.2085,21.61,9064.07,8138.63,8.4252,2388.12
29,110,395,642.29,1591.64,38.67,23.2644,21.61,9056.94,8137.14,8.5031,2388.13
29,111,395,643.04,1591.07,38.75,23.2797,21.61,9062.71,8138.64,8.4877,2388.17
29,112,394,642.58,1593.26,38.63,23.3511,21.61,9057.42,8139.58,8.4434,2388.17
29,113,394,643.39,1598.56,38.79,23.2551,21.61,9059.06,8139.55,8.4445,2388.13
29,114,395,643.28,1587.42,38.74,23.2443,21.61,9063.98,8134.44,8.4782,2388.1
29,115,395,643.18,1595.31,38.79,23.2769,21.61,9059.78,8134.17,8.4422,2388.11
29,116,395,642.77,1597.18,38.8,23.2955,21.61,9054.34,8129.72,8.4833,2388.15
29,117,393,642.42,1589.55,38.9,23.3267,21.61,9056.27,8134.22,8.4455,2388.19
29,118,393,643.19,1591.57,38.56,23.3099,21.61,9054.67,8138.16,8.4533,2388.08
29,119,393,643.27,1593.88,38.7,23.2147,21.61,9061.45,8134.71,8.4675,2388.13
29,120,393,643.29,1589.25,38.83,23.2224,21.61,9049.77,8135.07,8.5021,2388.15
29,121,393,642.75,1598.28,38.79,23.1366,21.61,9062.59,8131.7,8.4637,2388.17
29,122,394,642.58,1587.41,38.68,23.1895,21.61,9059.42,8137.02,8.4484,2388.08
29,123,394,642.68,1600.99,38.63,23.3333,21.61,9063.65,8135.82,8.4743,2388.1
29,124,394,643.01,1590.26,38.9,23.2165,21.61,9057.47,8133.5,8.4748,2388.16
29,125,394,643.31,1594.45,38.67,23.1823,21.61,9056.2,8133.41,8.4471,2388.13
29,126,395,643.29,1595.55,38.72,23.2725,21.61,9062.0,8136.47,8.4753,2388.16
29,127,394,643.03,1585.74,38.78,23.2037,21.61,9053.04,8131.88,8.4711,2388.15
29,128,395,643.21,1591.02,38.66,23.2952,21.61,9044.15,8137.32,8.4562,2388.17
29,129,394,643.41,1593.99,38.63,23.2382,21.61,9057.13,8134.99,8.446,2388.2
29,130,395,643.07,1591.85,38.49,23.1923,21.61,9064.25,8134.76,8.4487,2388.17
29,131,395,643.1,1599.41,38.88,23.1604,21.61,9056.81,8137.56,8.4748,2388.2
29,132,393,643.55,1596.41,38.61,23.2069,21.61,9060.86,8127.7,8.4962,2388.17
29,133,394,643.78,1591.12,38.69,23.2293,21.61,9053.12,8133.6,8.4606,2388.2
29,134,395,643.14,1594.34,38.76,23.1991,21.61,9050.56,8133.95,8.4599,2388.17
29,135,394,643.61,1593.7,38.73,23.1565,21.61,9060.9,8137.09,8.4756,2388.18
29,136,393,643.09,1593.44,38.57,23.1277,21.61,9060.64,8135.69,8.4464,2388.16
29,137,394,642.9,1598.8,38.59,23.1942,21.61,9057.58,8130.9,8.4755,2388.18
29,138,395,643.35,1595.62,38.52,23.1024,21.61,9051.04,8135.77,8.4981,2388.2
29,139,395,643.06,1594.37,38.66,23.159,21.61,9057.49,8129.93,8.5011,2388.24
29,140,395,642.77,1593.08,38.69,23.2421,21.61,9047.45,8134.25,8.4807,2388.21
29,141,394,643.15,1597.9,38.69,23.0989,21.61,9058.83,8130.3,8.5035,2388.2
29,142,394,643.64,1597.65,38.65,23.1193,21.61,9055.76,8131.22,8.4563,2388.21
29,143,395,643.12,1595.92,38.62,23.1293,21.61,9052.15,8135.91,8.4938,2388.14
29,144,396,643.21,1597.41,38.69,23.1591,21.61,9049.1,8126.78,8.4722,2388.21
29,145,395,643.06,1595.74,38.67,23.1281,21.61,9059.63,8136.02,8.523,2388.24
29,146,396,643.02,1596.75,38.66,23.1447,21.61,9054.13,8134.49,8.4835,2388.2
29,147,395,643.19,1603.73,38.68,23.1474,21.61,9049.25,8128.73,8.4898,2388.2
29,148,394,643.39,1602.68,38.58,23.1623,21.61,9051.27,8128.43,8.4991,2388.22
29,149,397,643.24,1592.79,38.59,23.0521,21.61,9052.96,8127.87,8.5332,2388.23
29,150,396,643.04,1603.57,38.44,22.9954,21.61,9056.7,8127.17,8.4913,2388.18
29,151,395,643.53,1596.63,38.72,23.0602,21.61,9067.12,8126.18,8.4931,2388.26
29,152,395,643.44,1594.06,38.66,23.122,21.61,9055.19,8131.2,8.5332,2388.25
29,153,394,643.39,1601.06,38.71,23.2336,21.61,9048.5,8123.36,8.5429,2388.25
29,154,397,643.41,1606.05,38.59,23.2242,21.61,9057.64,8129.96,8.5158,2388.25
29,155,396,643.86,1599.92,38.54,23.228,21.61,9055.4,8127.57,8.4702,2388.27
29,156,397,643.58,1595.46,38.4,23.1415,21.61,9043.78,8131.85,8.5203,2388.3
29,157,396,643.02,1594.91,38.59,23.127,21.61,9058.03,8122.86,8.5097,2388.27
29,158,397,643.36,1595.08,38.43,22.9654,21.61,9051.99,8124.77,8.514,2388.28
29,159,397,643.91,1597.89,38.48,23.0397,21.61,9050.75,8126.74,8.5532,2388.25
29,160,395,643.89,1593.49,38.59,23.0645,21.61,9049.57,8127.64,8.5163,2388.26
29,161,397,643.29,1601.97,38.55,22.9987,21.61,9049.43,8128.02,8.5148,2388.39
29,162,396,644.1,1606.95,38.65,23.0762,21.61,9051.52,8122.3,8.4963,2388.27
29,163,396,643.98,1598.93,38.29,23.0583,21.61,9042.66,8121.38,8.5641,2388.26
30,1,392,642.18,1587.39,39.17,23.3801,21.61,9065.62,8148.76,8.4058,2387.95
30,2,392,641.81,1588.45,39.34,23.5081,21.61,9062.08,8143.72,8.3837,2387.98
30,3,393,641.73,1584.32,39.08,23.4344,21.61,9063.92,8145.33,8.4137,2388.02
30,4,391,641.45,1580.54,39.0,23.4524,21.61,9064.27,8144.16,8.3953,2387.95
30,5,393,642.15,1578.08,39.13,23.3571,21.61,9060.01,8143.76,8.4112,2387.98
30,6,391,642.23,1582.68,39.04,23.564,21.61,9064.73,8145.31,8.3795,2387.97
30,7,392,642.11,1581.87,39.1,23.4382,21.61,9070.6,8143.34,8.4,2388.03
30,8,392,641.83,1579.69,39.07,23.4006,21.61,9054.49,8144.86,8.4198,2387.98
30,9,391,642.04,1590.93,38.96,23.5313,21.61,9062.01,8142.89,8.3638,2387.97
30,10,391,641.92,1583.96,38.98,23.4457,21.6,9059.24,8138.19,8.3983,2387.96
30,11,392,642.64,1578.62,39.17,23.5464,21.61,9058.75,8139.61,8.3876,2387.97
30,12,391,642.29,1593.34,39.06,23.3477,21.6,9060.37,8144.26,8.4074,2387.97
30,13,393,641.46,1584.87,39.02,23.5109,21.61,9054.42,8144.55,8.406,2388.0
30,14,392,641.72,1583.39,39.22,23.3945,21.6,9058.62,8144.46,8.3855,2387.94
30,15,392,642.49,1579.51,39.16,23.4308,21.61,9061.45,8142.69,8.3746,2387.99
30,16,391,642.28,1590.12,39.04,23.3701,21.61,9059.2,8144.23,8.3488,2388.0
30,17,392,642.26,1586.5,39.08,23.3792,21.61,9068.84,8150.22,8.405,2387.98
30,18,392,642.09,1576.63,39.04,23.4545,21.61,9064.79,8141.48,8.4257,2387.99
30,19,392,641.6,1588.2,39.07,23.4319,21.6,9058.17,8146.27,8.4192,2387.99
30,20,392,641.87,1585.62,39.11,23.4404,21.61,9069.05,8140.29,8.4227,2388.0
30,21,391,641.86,1577.56,39.06,23.3625,21.61,9070.45,8144.71,8.3859,2388.01
30,22,391,641.63,1579.66,39.09,23.3191,21.61,9060.76,8144.62,8.3485,2388.01
30,23,391,641.56,1583.55,38.96,23.4042,21.61,9058.66,8144.27,8.4295,2387.94
30,24,390,641.84,1583.23,39.06,23.4602,21.61,9065.74,8146.5,8.4082,2387.99
30,25,391,641.97,1590.33,38.97,23.4629,21.6,9064.1,8142.84,8.3728,2388.0
30,26,391,642.51,1580.48,38.89,23.4197,21.61,9064.17,8143.47,8.4109,2388.02
30,27,390,641.54,1583.17,39.02,23.5524,21.61,9059.15,8141.52,8.3828,2388.0
30,28,392,641.92,1580.23,38.99,23.4704,21.61,9062.43,8142.67,8.4101,2387.97
30,29,391,642.57,1579.13,38.99,23.432,21.61,9068.52,8140.88,8.4018,2388.03
30,30,392,641.85,1581.0,39.22,23.3783,21.61,9062.26,8141.24,8.3842,2387.98
30,31,392,641.93,1579.16,39.0,23.3137,21.61,9061.26,8144.07,8.3806,2387.98
30,32,390,642.16,1579.16,39.14,23.4645,21.61,9061.24,8144.18,8.3841,2387.97
30,33,392,642.33,1581.25,38.94,23.4554,21.61,9054.02,8140.28,8.3958,2388.0
30,34,390,642.06,1583.92,39.04,23.3417,21.61,9062.56,8144.14,8.4162,2388.03
30,35,391,642.34,1585.19,39.14,23.4793,21.61,9065.3,8141.14,8.4114,2387.99
30,36,390,642.18,1588.19,39.09,23.4132,21.61,9060.92,8145.87,8.4161,2388.03
30,37,392,642.22,1583.19,39.11,23.4552,21.61,9055.9,8143.49,8.4177,2387.99
30,38,392,642.08,1592.07,39.15,23.372,21.61,9065.48,8144.71,8.3914,2388.06
30,39,391,641.79,1573.85,39.07,23.3204,21.6,9064.49,8146.06,8.3869,2388.01
30,40,393,642.49,1576.62,38.83,23.3954,21.61,9062.74,8142.04,8.4149,2387.98
30,41,391,642.33,1582.23,39.2,23.4505,21.61,9067.51,8143.8,8.3951,2387.96
30,42,391,642.01,1584.09,39.09,23.5771,21.61,9055.15,8146.57,8.3938,2388.03
30,43,391,642.54,1585.86,39.01,23.417,21.61,9065.92,8148.75,8.3938,2387.98
30,44,392,642.25,1582.48,38.97,23.4317,21.61,9059.63,8146.26,8.4046,2387.96
30,45,392,642.63,1582.57,39.01,23.4841,21.61,9059.29,8142.53,8.4136,2388.05
30,46,392,641.6,1579.91,39.0,23.4249,21.61,9059.22,8142.81,8.3736,2388.01
30,47,391,641.65,1584.22,39.07,23.3628,21.61,9056.07,8141.65,8.3717,2387.99
30,48,391,642.12,1584.85,38.98,23.3428,21.61,9062.44,8147.04,8.3805,2387.99
30,49,392,641.77,1583.5,39.27,23.3326,21.61,9058.74,8142.87,8.3856,2387.91
30,50,392,642.69,1591.98,39.09,23.3434,21.61,9057.53,8148.25,8.3958,2388.02
30,51,391,641.66,1581.86,39.05,23.4946,21.61,9066.93,8147.16,8.3966,2387.97
30,52,392,642.1,1582.77,39.15,23.485,21.61,9063.48,8142.47,8.4098,2388.0
30,53,391,642.66,1586.75,39.04,23.556,21.61,9058.41,8142.22,8.3718,2387.98
30,54,391,642.14,1585.66,39.07,23.4289,21.61,9064.1,8149.15,8.3862,2388.02
30,55,390,642.42,1577.95,39.05,23.4493,21.6,9067.7,8144.22,8.3837,2387.97
30,56,391,642.07,1590.96,38.98,23.3885,21.61,9060.06,8146.48,8.365,2387.99
30,57,392,642.17,1585.65,39.12,23.5117,21.61,9062.9,8146.17,8.4254,2387.99
30,58,392,642.12,1585.61,39.01,23.2698,21.61,9060.13,8148.83,8.4077,2388.0
30,59,394,642.3,1585.01,39.08,23.4127,21.6,9062.67,8141.56,8.4204,2388.0
30,60,391,642.0,1588.2,38.9,23.4121,21.61,9064.68,8142.48,8.3959,2388.04
30,61,392,642.27,1586.78,39.14,23.4028,21.61,9062.23,8142.44,8.3791,2387.98
30,62,393,642.22,1587.12,39.15,23.4328,21.6,9064.36,8148.18,8.3555,2388.02
30,63,390,642.47,1580.44,38.81,23.4557,21.61,9066.83,8145.54,8.4064,2388.03
30,64,391,641.94,1581.31,39.1,23.4577,21.61,9057.31,8150.32,8.39,2387.99
30,65,392,642.39,1584.99,38.9,23.4004,21.61,9065.93,8147.89,8.412,2388.04
30,66,393,642.01,1593.44,38.75,23.3491,21.61,9065.03,8145.23,8.393,2388.02
30,67,393,641.82,1585.83,38.98,23.409,21.61,9059.19,8145.66,8.3813,2387.97
30,68,391,642.37,1583.89,39.2,23.5163,21.61,9068.05,8148.91,8.3729,2388.02
30,69,390,642.62,1580.37,39.05,23.3784,21.61,9067.91,8142.44,8.4075,2388.04
30,70,392,642.15,1584.58,38.8,23.3425,21.61,9068.03,8144.84,8.4073,2388.04
30,71,391,641.58,1580.78,38.93,23.4917,21.61,9054.7,8144.12,8.3464,2388.02
30,72,392,642.41,1583.87,39.13,23.3726,21.61,9072.22,8142.83,8.415,2388.0
30,73,393,642.17,1584.59,39.01,23.4059,21.61,9052.57,8142.62,8.3778,2387.97
30,74,392,642.31,1581.72,39.0,23.3415,21.61,9059.39,8146.71,8.4066,2388.0
30,75,392,642.61,1580.23,39.04,23.4104,21.61,9059.31,8147.49,8.3975,2387.98
30,76,390,642.22,1584.14,39.08,23.4195,21.61,9056.64,8141.81,8.3485,2388.04
30,77,392,642.45,1585.72,38.87,23.4208,21.61,9062.14,8143.92,8.4275,2388.0
30,78,391,641.71,1582.59,39.02,23.2979,21.6,9069.2,8144.82,8.4039,2388.0
30,79,392,641.99,1590.07,38.91,23.3932,21.61,9064.1,8143.56,8.3936,2388.01
30,80,393,641.95,1579.25,39.16,23.3492,21.61,9062.21,8143.12,8.4198,2387.99
30,81,393,642.18,1587.63,38.91,23.3211,21.61,9058.6,8143.04,8.4238,2388.0
