unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13,max_cycle,RUL,predicted_rul_xgb
12,11,394,642.47,1592.71,38.82,23.4365,21.61,9051.27,8125.32,8.4125,2388.07,170,159,211.80443
12,12,394,643.0,1581.29,38.87,23.3298,21.61,9045.24,8128.57,8.4162,2388.15,170,158,185.63147
12,13,393,643.31,1592.33,38.86,23.2345,21.61,9046.7,8125.86,8.4265,2388.12,170,157,188.4828
12,14,393,642.94,1589.91,38.82,23.3559,21.61,9048.72,8129.95,8.4531,2388.11,170,156,170.31137
12,15,393,642.22,1592.95,38.99,23.1797,21.61,9050.76,8126.32,8.4178,2388.1,170,155,181.05122
12,16,394,642.41,1585.13,38.67,23.3922,21.61,9046.65,8130.86,8.4331,2388.15,170,154,177.653
12,17,393,642.62,1590.64,38.94,23.3341,21.61,9045.23,8125.47,8.4058,2388.13,170,153,176.62755
12,18,391,642.27,1588.16,38.78,23.327,21.61,9044.59,8128.62,8.4239,2388.13,170,152,179.54393
12,19,393,642.68,1596.79,38.9,23.2769,21.61,9046.96,8128.48,8.4224,2388.14,170,151,175.5946
12,20,394,642.89,1586.86,39.04,23.2657,21.61,9046.24,8131.33,8.4372,2388.08,170,150,173.22025
12,21,392,642.86,1594.72,38.96,23.3372,21.61,9049.54,8132.32,8.4298,2388.07,170,149,188.96196
12,22,391,642.81,1588.36,38.87,23.253,21.61,9038.25,8123.59,8.4275,2388.09,170,148,163.2133
12,23,392,642.64,1593.21,39.04,23.2086,21.61,9045.89,8122.02,8.4223,2388.05,170,147,166.42395
12,24,391,642.74,1588.51,38.84,23.3228,21.61,9054.16,8126.25,8.4551,2388.1,170,146,170.30852
12,25,392,642.37,1589.24,38.74,23.2553,21.61,9047.34,8125.17,8.4276,2388.12,170,145,173.38303
12,26,394,642.76,1581.49,38.84,23.3767,21.61,9051.64,8122.4,8.4273,2388.13,170,144,164.69995
12,27,393,642.41,1582.28,39.02,23.3578,21.61,9047.26,8129.15,8.449,2388.1,170,143,173.1402
12,28,393,642.12,1590.92,38.96,23.283,21.61,9056.44,8124.24,8.4467,2388.1,170,142,165.98778
12,29,393,642.79,1583.54,38.63,23.2957,21.61,9047.45,8125.26,8.4204,2388.13,170,141,164.00038
12,30,393,642.86,1594.49,38.9,23.2759,21.61,9048.31,8133.57,8.4577,2388.12,170,140,163.31683
12,31,392,642.62,1585.54,38.72,23.2314,21.61,9043.46,8125.29,8.4193,2388.14,170,139,162.07149
12,32,393,642.79,1596.75,38.7,23.1458,21.61,9048.38,8125.44,8.4478,2388.1,170,138,161.81836
12,33,393,642.41,1589.35,38.94,23.3029,21.61,9044.7,8123.56,8.4577,2388.08,170,137,162.23518
12,34,394,642.57,1591.88,38.6,23.3334,21.61,9036.32,8124.01,8.4652,2388.14,170,136,160.06184
12,35,392,642.79,1588.11,38.79,23.2092,21.61,9048.56,8131.01,8.4219,2388.17,170,135,155.0664
12,36,392,642.91,1592.47,38.8,23.1813,21.61,9045.66,8131.97,8.4437,2388.16,170,134,155.69954
12,37,393,642.41,1592.1,38.78,23.2468,21.61,9042.92,8123.24,8.461,2388.11,170,133,153.43466
12,38,394,642.73,1595.43,38.91,23.3641,21.61,9048.6,8126.77,8.4427,2388.06,170,132,167.52693
12,39,393,642.3,1590.38,38.8,23.3236,21.61,9044.67,8126.49,8.4596,2388.13,170,131,164.65671
12,40,394,642.16,1587.52,38.89,23.3179,21.61,9043.68,8127.63,8.4713,2388.18,170,130,147.5567
12,41,393,642.17,1588.32,38.82,23.2325,21.61,9044.54,8124.92,8.4289,2388.14,170,129,159.50084
12,42,394,642.97,1594.0,38.92,23.2672,21.61,9044.59,8126.9,8.4573,2388.1,170,128,151.73174
12,43,393,642.35,1590.12,38.81,23.2876,21.61,9042.53,8130.51,8.4322,2388.16,170,127,156.98367
12,44,392,642.5,1591.36,38.98,23.2084,21.61,9042.02,8130.19,8.4792,2388.08,170,126,153.73384
12,45,395,642.76,1598.73,38.84,23.2244,21.61,9052.92,8124.06,8.4452,2388.13,170,125,132.2021
12,46,392,642.39,1595.76,38.96,23.2746,21.61,9047.42,8129.9,8.4562,2388.14,170,124,152.96826
12,47,392,642.27,1588.92,38.7,23.2926,21.61,9046.58,8127.5,8.4674,2388.11,170,123,148.80956
12,48,393,642.47,1588.91,38.79,23.3173,21.61,9041.32,8120.26,8.4539,2388.13,170,122,151.29018
12,49,394,642.84,1587.07,38.78,23.3632,21.61,9044.57,8125.06,8.453,2388.16,170,121,140.17215
12,50,391,642.19,1591.98,39.0,23.3382,21.61,9045.83,8121.78,8.4323,2388.14,170,120,155.93661
12,51,392,643.1,1587.83,38.83,23.3548,21.61,9046.08,8121.37,8.4547,2388.13,170,119,138.88788
12,52,394,642.6,1583.57,38.96,23.3101,21.61,9045.76,8122.98,8.4275,2388.1,170,118,154.17111
12,53,393,642.66,1592.1,38.62,23.2922,21.61,9044.63,8124.69,8.4391,2388.18,170,117,129.217
12,54,394,642.59,1588.31,38.88,23.4037,21.61,9059.27,8127.99,8.446,2388.15,170,116,130.51189
12,55,392,642.8,1594.84,38.72,23.3149,21.61,9045.65,8127.05,8.4466,2388.11,170,115,136.61873
12,56,394,642.47,1588.91,38.86,23.3335,21.61,9047.98,8134.34,8.4174,2388.15,170,114,138.71721
12,57,394,643.42,1596.13,38.91,23.2622,21.61,9045.76,8132.63,8.4594,2388.12,170,113,126.32752
12,58,393,642.18,1592.85,38.8,23.2417,21.61,9046.5,8126.91,8.4689,2388.13,170,112,140.74773
12,59,393,643.05,1595.21,38.82,23.3714,21.61,9049.77,8120.52,8.4334,2388.11,170,111,129.70323
12,60,394,642.25,1596.61,38.75,23.3122,21.61,9052.12,8129.47,8.4115,2388.12,170,110,135.42203
12,61,394,642.85,1589.81,38.69,23.3281,21.61,9039.47,8127.47,8.4192,2388.15,170,109,133.31284
12,62,392,642.21,1590.03,38.68,23.3127,21.61,9048.09,8127.77,8.4393,2388.14,170,108,135.13898
12,63,392,642.57,1592.3,38.83,23.312,21.61,9044.16,8127.36,8.4358,2388.16,170,107,133.79175
12,64,393,642.72,1592.81,38.79,23.3106,21.61,9053.41,8125.3,8.4087,2388.16,170,106,137.11877
12,65,392,642.97,1596.75,38.83,23.2463,21.61,9046.88,8131.83,8.4337,2388.09,170,105,123.11855
12,66,394,642.61,1589.21,38.8,23.222,21.61,9045.86,8121.95,8.4691,2388.07,170,104,122.03571
12,67,392,642.81,1586.58,38.63,23.2567,21.61,9049.52,8132.69,8.4348,2388.14,170,103,131.50546
12,68,392,642.62,1590.13,38.9,23.2913,21.61,9047.7,8124.68,8.4531,2388.12,170,102,118.94189
12,69,394,642.78,1588.31,38.88,23.2297,21.61,9043.71,8125.23,8.4554,2388.11,170,101,123.73985
12,70,392,642.93,1588.41,38.82,23.3584,21.61,9046.07,8129.31,8.4116,2388.16,170,100,125.117065
12,71,394,642.3,1587.35,38.75,23.4068,21.61,9051.01,8131.16,8.4173,2388.15,170,99,129.9219
12,72,394,642.41,1590.65,38.72,23.2232,21.61,9056.26,8126.94,8.4585,2388.17,170,98,108.101974
12,73,395,642.62,1591.9,38.78,23.328,21.61,9051.4,8123.25,8.4597,2388.15,170,97,119.27099
12,74,393,642.62,1584.62,38.84,23.3163,21.61,9047.56,8125.93,8.4208,2388.14,170,96,123.287415
12,75,394,642.64,1588.03,38.72,23.2164,21.61,9043.55,8127.52,8.4235,2388.07,170,95,127.46761
12,76,395,642.56,1588.67,38.75,23.2364,21.61,9051.14,8123.71,8.4552,2388.11,170,94,114.06425
12,77,391,643.27,1591.27,38.81,23.2573,21.61,9045.54,8123.64,8.4669,2388.08,170,93,114.96598
12,78,392,643.25,1591.94,38.86,23.3066,21.61,9044.5,8127.91,8.4515,2388.15,170,92,107.906364
12,79,393,642.64,1590.61,38.87,23.2958,21.61,9046.43,8124.03,8.4181,2388.13,170,91,109.577255
12,80,392,643.14,1586.51,38.73,23.3178,21.61,9040.82,8122.86,8.4599,2388.13,170,90,113.819954
12,81,393,643.02,1584.68,38.74,23.284,21.61,9054.63,8127.68,8.4732,2388.15,170,89,110.38708
12,82,392,643.25,1589.34,38.81,23.3187,21.61,9049.13,8125.46,8.449,2388.2,170,88,101.26201
12,83,392,642.02,1594.89,38.98,23.2296,21.61,9035.95,8122.64,8.4449,2388.11,170,87,114.71993
12,84,394,642.47,1594.14,38.73,23.1737,21.61,9051.21,8124.38,8.4478,2388.13,170,86,105.58835
12,85,393,642.6,1585.73,38.8,23.3388,21.61,9045.67,8124.29,8.4884,2388.12,170,85,105.311356
12,86,393,642.37,1591.1,38.88,23.2544,21.61,9046.37,8124.05,8.455,2388.18,170,84,87.44992
12,87,394,642.98,1586.54,38.84,23.301,21.61,9046.31,8123.21,8.4327,2388.15,170,83,97.80189
12,88,392,642.96,1592.5,38.69,23.2846,21.61,9043.53,8127.67,8.4723,2388.17,170,82,90.11583
12,89,391,642.46,1590.54,38.9,23.292,21.61,9045.73,8127.79,8.4149,2388.12,170,81,104.09986
12,90,394,642.65,1591.09,38.81,23.2101,21.61,9047.9,8123.78,8.4813,2388.15,170,80,89.717255
12,91,393,643.09,1591.52,38.6,23.1479,21.61,9045.83,8125.98,8.4604,2388.15,170,79,90.6188
12,92,393,643.14,1593.57,38.6,23.2152,21.61,9045.81,8132.41,8.4352,2388.12,170,78,96.39544
12,93,393,643.15,1587.64,38.76,23.2344,21.61,9050.01,8123.55,8.4402,2388.13,170,77,89.70087
12,94,394,642.48,1596.66,38.85,23.2269,21.61,9039.46,8128.75,8.4628,2388.18,170,76,88.49497
12,95,394,642.9,1590.23,38.83,23.2761,21.61,9042.87,8127.39,8.4852,2388.16,170,75,83.572685
12,96,392,642.54,1584.94,38.82,23.1321,21.61,9050.54,8124.55,8.4466,2388.18,170,74,88.831474
12,97,394,643.01,1592.11,38.72,23.3156,21.61,9046.68,8124.95,8.4595,2388.16,170,73,82.26751
12,98,395,642.89,1590.63,38.92,23.239,21.61,9038.1,8132.61,8.4301,2388.09,170,72,82.97207
12,99,393,642.65,1592.47,38.64,23.2527,21.61,9046.59,8129.29,8.4132,2388.14,170,71,94.47591
12,100,392,642.93,1592.94,38.76,23.3091,21.61,9050.24,8122.41,8.448,2388.13,170,70,90.587364
12,101,393,641.86,1592.94,38.91,23.2826,21.61,9047.32,8129.8,8.4421,2388.09,170,69,102.05819
12,102,393,643.08,1596.33,38.88,23.2423,21.61,9046.83,8122.67,8.4379,2388.13,170,68,81.75922
12,103,393,642.77,1597.71,38.86,23.2156,21.61,9051.41,8130.39,8.4985,2388.14,170,67,74.398186
12,104,393,642.7,1588.44,38.76,23.177,21.61,9042.83,8122.38,8.4867,2388.14,170,66,73.65916
12,105,394,642.89,1597.38,38.79,23.1808,21.61,9041.94,8124.19,8.4639,2388.12,170,65,72.07823
12,106,393,643.09,1597.25,38.99,23.3442,21.61,9041.48,8128.52,8.4269,2388.17,170,64,94.56812
12,107,394,642.94,1594.02,38.79,23.2876,21.61,9051.61,8130.83,8.4534,2388.19,170,63,75.845
12,108,395,642.91,1594.45,38.7,23.1949,21.61,9046.87,8126.8,8.4474,2388.14,170,62,74.12874
12,109,395,642.94,1595.94,38.66,23.2645,21.61,9054.21,8124.52,8.4799,2388.11,170,61,56.870728
12,110,392,642.84,1592.11,38.59,23.1781,21.61,9051.24,8128.89,8.4621,2388.14,170,60,73.49535
12,111,394,643.07,1589.65,38.59,23.2852,21.61,9060.73,8130.39,8.45,2388.15,170,59,75.76256
12,112,395,642.74,1595.7,38.62,23.3082,21.61,9048.04,8127.24,8.4565,2388.17,170,58,72.42094
12,113,394,642.79,1595.31,38.74,23.2764,21.61,9055.17,8121.59,8.4496,2388.17,170,57,62.91631
12,114,392,642.86,1598.13,38.79,23.1929,21.61,9045.08,8124.98,8.4382,2388.13,170,56,75.117455
12,115,394,642.75,1588.68,38.67,23.19,21.61,9046.25,8122.78,8.4409,2388.15,170,55,77.05845
12,116,393,643.05,1594.69,38.62,23.242,21.61,9047.89,8123.49,8.4426,2388.2,170,54,54.111355
12,117,392,643.16,1592.66,38.64,23.1807,21.61,9046.91,8121.09,8.481,2388.14,170,53,49.745377
12,118,395,643.7,1585.24,38.91,23.2145,21.61,9050.59,8126.15,8.4605,2388.19,170,52,53.843304
12,119,394,643.28,1594.82,38.71,23.239,21.61,9050.16,8126.45,8.4725,2388.19,170,51,47.509697
12,120,393,643.18,1587.28,38.75,23.3242,21.61,9045.56,8131.78,8.4773,2388.18,170,50,62.81556
12,121,394,642.84,1586.95,38.55,23.2929,21.61,9051.54,8128.04,8.4551,2388.13,170,49,80.833305
12,122,392,643.26,1590.54,38.78,23.1837,21.61,9040.01,8124.48,8.478,2388.19,170,48,44.199444
12,123,394,642.76,1593.18,38.85,23.2708,21.61,9052.98,8131.92,8.4807,2388.18,170,47,58.01113
12,124,393,643.11,1602.74,38.51,23.292,21.61,9050.51,8130.74,8.4259,2388.17,170,46,61.823055
12,125,394,643.59,1606.24,38.8,23.2558,21.61,9046.11,8130.83,8.4549,2388.17,170,45,48.74649
12,126,394,642.94,1591.82,38.8,23.2132,21.61,9050.58,8129.45,8.4351,2388.2,170,44,63.42419
12,127,395,643.41,1598.83,38.72,23.2237,21.61,9051.97,8127.3,8.4668,2388.19,170,43,37.67193
12,128,394,642.93,1592.17,38.59,23.2346,21.61,9045.0,8128.25,8.4577,2388.22,170,42,40.654396
12,129,395,643.16,1587.1,38.59,23.2877,21.61,9048.27,8131.67,8.4545,2388.23,170,41,51.36162
12,130,395,642.42,1590.42,38.4,23.2302,21.61,9045.59,8125.55,8.4619,2388.17,170,40,59.91495
12,131,395,643.21,1591.13,38.68,23.2653,21.61,9051.53,8131.81,8.4761,2388.22,170,39,33.94321
12,132,396,643.34,1591.07,38.64,23.1266,21.61,9049.74,8128.53,8.4995,2388.21,170,38,19.026688
12,133,394,642.99,1588.98,38.83,23.2403,21.61,9048.98,8125.33,8.5056,2388.21,170,37,50.04657
12,134,394,642.76,1593.3,38.67,23.283,21.61,9047.52,8130.84,8.5003,2388.29,170,36,39.681606
12,135,395,643.15,1606.69,38.76,23.1279,21.61,9051.89,8119.8,8.4456,2388.19,170,35,37.407158
12,136,394,643.09,1591.89,38.52,23.1964,21.61,9049.13,8120.99,8.4638,2388.2,170,34,38.415947
12,137,396,642.65,1589.72,38.67,23.1929,21.61,9049.43,8125.75,8.4807,2388.2,170,33,42.84957
12,138,393,643.39,1604.19,38.68,23.1407,21.61,9051.42,8129.88,8.4864,2388.15,170,32,33.296635
12,139,396,642.87,1597.67,38.84,23.1714,21.61,9042.97,8125.19,8.4641,2388.26,170,31,34.451042
12,140,394,643.04,1589.71,38.63,23.1876,21.61,9048.85,8122.92,8.4778,2388.22,170,30,37.614655
12,141,396,643.39,1592.31,38.62,23.3154,21.61,9049.89,8126.0,8.4676,2388.24,170,29,35.841408
12,142,395,643.6,1596.32,38.51,23.3021,21.61,9042.52,8124.63,8.481,2388.2,170,28,19.476267
12,143,396,642.82,1600.64,38.49,23.1289,21.61,9050.46,8122.01,8.4773,2388.18,170,27,31.327066
12,144,394,643.65,1590.16,38.68,23.0626,21.61,9052.91,8118.74,8.4481,2388.19,170,26,43.45197
12,145,392,642.82,1601.68,38.55,23.0901,21.61,9045.06,8123.76,8.4908,2388.12,170,25,42.27132
12,146,395,642.99,1591.97,38.51,23.2257,21.61,9053.08,8131.64,8.4718,2388.22,170,24,29.504633
12,147,395,643.06,1596.79,38.64,23.1366,21.61,9049.13,8129.72,8.5152,2388.22,170,23,16.68805
12,148,394,643.13,1602.11,38.85,23.1506,21.61,9046.34,8125.02,8.48,2388.19,170,22,40.91698
12,149,395,643.54,1595.79,38.45,23.166,21.61,9046.63,8126.26,8.512,2388.19,170,21,12.627089
12,150,395,643.34,1597.62,38.57,23.1088,21.61,9050.58,8128.98,8.516,2388.28,170,20,7.815046
12,151,396,643.61,1594.38,38.44,23.0561,21.61,9044.63,8124.27,8.5174,2388.26,170,19,7.100576
12,152,396,643.03,1600.52,38.57,23.074,21.61,9049.81,8124.46,8.5233,2388.22,170,18,13.226273
12,153,396,643.06,1593.88,38.55,23.2636,21.61,9051.41,8130.45,8.5024,2388.21,170,17,25.577625
12,154,394,643.42,1594.76,38.74,23.1146,21.61,9042.89,8127.18,8.4748,2388.27,170,16,26.255716
12,155,396,643.75,1598.19,38.49,23.2194,21.61,9048.17,8123.27,8.4941,2388.27,170,15,11.020071
12,156,395,643.3,1596.61,38.32,23.0739,21.61,9056.93,8129.13,8.4975,2388.25,170,14,11.000118
12,157,394,642.86,1597.39,38.37,23.203,21.61,9052.49,8129.49,8.4718,2388.21,170,13,29.02497
12,158,396,643.62,1607.1,38.57,23.0512,21.61,9051.35,8127.19,8.4895,2388.25,170,12,8.3800125
12,159,395,643.63,1598.16,38.48,23.175,21.61,9045.15,8119.77,8.4929,2388.27,170,11,9.7056
12,160,397,643.64,1592.61,38.31,23.07,21.61,9054.75,8125.47,8.502,2388.31,170,10,7.2672057
12,161,396,643.1,1595.35,38.46,23.1629,21.61,9045.91,8124.91,8.5164,2388.26,170,9,12.911565
12,162,396,643.45,1602.88,38.36,23.0593,21.61,9050.03,8133.48,8.5142,2388.25,170,8,6.910097
12,163,397,643.59,1593.01,38.57,23.1024,21.61,9054.26,8127.89,8.5654,2388.3,170,7,10.963754
12,164,397,642.95,1598.33,38.35,23.0511,21.61,9058.39,8126.87,8.5203,2388.2,170,6,13.448844
12,165,396,643.76,1597.89,38.42,23.0516,21.61,9051.42,8122.72,8.487,2388.25,170,5,7.002237
12,166,396,643.91,1604.39,38.43,23.1312,21.61,9052.79,8125.91,8.511,2388.25,170,4,3.828916
12,167,396,643.78,1600.52,38.47,23.0371,21.61,9053.07,8129.63,8.5039,2388.27,170,3,2.3390007
12,168,396,643.59,1596.25,38.52,23.1209,21.61,9055.55,8125.62,8.5275,2388.27,170,2,6.071006
12,169,396,643.34,1597.46,38.47,23.0444,21.61,9047.75,8120.62,8.5321,2388.33,170,1,3.1063564
12,170,395,643.31,1601.76,38.64,23.0102,21.61,9050.4,8122.87,8.5213,2388.29,170,0,6.4936314
13,1,392,641.94,1594.32,38.76,23.3793,21.61,9051.55,8131.99,8.4393,2388.11,163,162,217.31525
13,2,393,642.61,1592.31,38.97,23.2731,21.61,9053.39,8135.24,8.4325,2388.08,163,161,185.4593
13,3,393,642.23,1589.66,38.67,23.2775,21.61,9061.71,8137.34,8.4642,2388.1,163,160,192.74933
13,4,391,642.67,1593.12,38.8,23.3566,21.61,9047.99,8133.29,8.4115,2388.16,163,159,207.34303
13,5,393,642.77,1589.93,39.08,23.4748,21.61,9057.89,8133.3,8.3731,2388.14,163,158,196.11113
13,6,392,642.83,1589.25,38.88,23.2899,21.61,9053.61,8134.54,8.4222,2388.1,163,157,192.3174
13,7,392,642.69,1591.14,38.92,23.285,21.61,9057.27,8140.95,8.43,2388.06,163,156,183.1271
13,8,393,642.41,1590.39,38.94,23.4308,21.61,9053.8,8132.12,8.4281,2388.12,163,155,204.24797
13,9,393,642.76,1589.31,38.61,23.2479,21.61,9053.53,8136.5,8.4141,2388.1,163,154,185.2832
13,10,391,642.31,1594.02,38.75,23.272,21.61,9055.86,8131.43,8.4321,2388.14,163,153,193.35518
13,11,394,642.81,1590.74,38.86,23.3338,21.61,9057.06,8132.71,8.4001,2388.1,163,152,193.23785
13,12,394,641.91,1585.92,38.77,23.3329,21.61,9057.66,8140.59,8.4438,2388.09,163,151,188.08507
13,13,394,643.25,1599.99,38.83,23.2979,21.61,9055.24,8135.84,8.4336,2388.1,163,150,180.72089
13,14,392,642.22,1591.18,38.9,23.2906,21.61,9059.89,8139.03,8.4295,2388.07,163,149,187.58786
13,15,391,642.79,1594.09,38.91,23.3631,21.61,9055.37,8131.19,8.3932,2388.06,163,148,175.10895
13,16,394,642.59,1595.91,38.97,23.3014,21.61,9052.1,8136.84,8.4156,2388.05,163,147,187.37746
13,17,393,643.01,1593.27,38.86,23.3667,21.61,9050.42,8135.74,8.4232,2388.1,163,146,188.58392
13,18,392,642.08,1589.14,38.77,23.3347,21.61,9054.2,8129.93,8.4075,2388.14,163,145,184.70421
13,19,394,642.47,1584.56,38.82,23.3526,21.61,9061.64,8131.57,8.4485,2388.06,163,144,177.0915
13,20,392,642.77,1595.46,38.57,23.2427,21.61,9054.38,8133.96,8.4264,2388.11,163,143,168.46344
13,21,393,642.25,1581.62,38.83,23.4299,21.61,9054.83,8131.2,8.4389,2388.08,163,142,184.09541
13,22,392,643.02,1586.2,38.84,23.2634,21.61,9056.62,8138.31,8.428,2388.08,163,141,171.76155
13,23,392,642.6,1586.29,38.98,23.3116,21.61,9056.01,8131.79,8.4311,2388.14,163,140,170.07253
13,24,393,642.95,1587.31,38.85,23.2426,21.61,9051.44,8134.74,8.4215,2388.05,163,139,177.1003
13,25,393,642.1,1594.3,38.86,23.3473,21.61,9062.26,8131.96,8.4366,2388.14,163,138,165.17075
13,26,391,642.19,1586.42,38.83,23.3003,21.61,9063.15,8133.23,8.4346,2388.11,163,137,166.72902
13,27,393,643.01,1590.15,38.71,23.4061,21.61,9056.15,8140.32,8.4475,2388.08,163,136,162.18912
13,28,393,642.56,1590.55,38.84,23.2284,21.61,9059.63,8139.62,8.4191,2388.07,163,135,172.60243
13,29,394,642.89,1588.97,38.85,23.2946,21.61,9047.99,8135.18,8.4534,2388.08,163,134,166.55585
13,30,393,642.7,1588.36,38.87,23.3169,21.61,9057.73,8138.11,8.4743,2388.11,163,133,156.05876
13,31,393,642.3,1590.98,38.82,23.2797,21.61,9058.44,8137.52,8.4644,2388.11,163,132,162.13918
13,32,393,642.75,1589.12,38.93,23.2791,21.61,9053.01,8136.49,8.4316,2388.08,163,131,164.53816
13,33,394,642.48,1588.69,38.82,23.349,21.61,9057.65,8139.33,8.4294,2388.11,163,130,159.93901
13,34,393,642.35,1590.06,38.92,23.3717,21.61,9061.24,8132.94,8.4597,2388.1,163,129,164.24802
13,35,393,642.61,1589.91,38.84,23.3348,21.61,9051.13,8135.18,8.4422,2388.08,163,128,167.16988
13,36,393,642.58,1586.23,38.92,23.383,21.61,9047.89,8131.74,8.4509,2388.15,163,127,160.03906
13,37,392,642.68,1582.58,38.74,23.1862,21.61,9050.5,8132.14,8.4326,2388.07,163,126,167.36316
13,38,393,642.69,1593.33,39.07,23.2141,21.61,9049.92,8135.67,8.4576,2388.09,163,125,160.09093
13,39,392,642.63,1581.24,38.94,23.343,21.61,9053.6,8140.86,8.4236,2388.05,163,124,168.89903
13,40,393,641.99,1585.55,38.55,23.3491,21.61,9062.62,8134.21,8.4448,2388.12,163,123,160.48984
13,41,393,642.23,1588.43,38.92,23.3163,21.61,9057.22,8137.55,8.4804,2388.1,163,122,158.48265
13,42,393,642.86,1588.03,38.8,23.2903,21.61,9061.57,8135.86,8.4216,2388.09,163,121,148.78874
13,43,394,642.66,1590.78,38.81,23.3655,21.61,9056.2,8137.72,8.4378,2388.1,163,120,146.55057
13,44,394,642.45,1590.56,38.94,23.3218,21.61,9055.21,8136.66,8.4059,2388.04,163,119,164.83
13,45,391,642.77,1588.23,38.7,23.3342,21.61,9057.0,8136.03,8.4185,2388.12,163,118,154.97652
13,46,393,642.86,1584.07,38.9,23.305,21.61,9045.6,8136.97,8.418,2388.07,163,117,156.0367
13,47,394,642.14,1594.3,38.74,23.3972,21.61,9057.28,8139.45,8.4108,2388.11,163,116,153.86984
13,48,393,642.85,1594.55,38.96,23.3012,21.61,9063.15,8131.54,8.4592,2388.13,163,115,137.66766
13,49,395,642.91,1584.16,38.65,23.2812,21.61,9062.76,8139.96,8.4155,2388.14,163,114,133.01564
13,50,394,642.89,1592.76,38.67,23.2642,21.61,9053.83,8134.3,8.436,2388.09,163,113,142.14915
13,51,393,641.96,1590.8,38.95,23.2755,21.61,9052.06,8129.46,8.413,2388.11,163,112,164.20097
13,52,393,642.56,1594.44,38.86,23.267,21.61,9055.29,8140.99,8.4222,2388.12,163,111,145.37245
13,53,392,642.62,1587.86,39.02,23.3445,21.61,9059.33,8138.09,8.4513,2388.08,163,110,148.41527
13,54,392,642.37,1590.53,39.04,23.226,21.61,9060.14,8140.0,8.404,2388.08,163,109,151.77141
13,55,392,642.92,1594.46,38.67,23.3543,21.61,9058.09,8139.52,8.4436,2388.08,163,108,139.34105
13,56,393,642.21,1592.74,38.94,23.3912,21.61,9062.98,8141.38,8.4322,2388.06,163,107,132.14127
13,57,394,642.78,1594.82,38.82,23.2318,21.61,9061.05,8138.71,8.4077,2388.12,163,106,133.69716
13,58,394,642.37,1594.12,38.87,23.3108,21.61,9049.98,8135.93,8.4612,2388.11,163,105,132.99237
13,59,394,642.61,1584.02,38.8,23.3658,21.61,9058.18,8131.28,8.4369,2388.14,163,104,129.15517
13,60,394,642.51,1589.07,38.69,23.3591,21.61,9063.64,8144.2,8.4227,2388.1,163,103,124.53185
13,61,393,642.63,1585.86,39.0,23.293,21.61,9061.46,8140.09,8.4149,2388.14,163,102,138.99309
13,62,394,642.23,1596.03,38.9,23.2968,21.61,9057.73,8137.1,8.4358,2388.08,163,101,132.87439
13,63,392,642.61,1582.69,38.91,23.2965,21.61,9060.4,8133.47,8.4244,2388.06,163,100,163.11394
13,64,394,642.8,1592.07,38.78,23.2062,21.61,9053.94,8136.91,8.4536,2388.1,163,99,132.23212
13,65,393,642.6,1594.17,38.99,23.1712,21.61,9062.3,8131.35,8.439,2388.12,163,98,124.891815
13,66,395,642.68,1586.39,38.83,23.2897,21.61,9057.5,8142.94,8.4566,2388.07,163,97,126.083305
13,67,390,642.85,1587.87,38.62,23.3134,21.61,9052.26,8138.04,8.477,2388.07,163,96,135.83696
13,68,393,643.05,1593.84,38.94,23.2666,21.61,9056.67,8141.04,8.4091,2388.09,163,95,126.38862
13,69,393,642.94,1590.66,38.73,23.229,21.61,9058.86,8135.55,8.4165,2388.09,163,94,124.5627
13,70,390,642.22,1591.39,38.78,23.2932,21.61,9056.85,8136.82,8.4562,2388.06,163,93,130.06152
13,71,392,642.73,1591.12,38.76,23.2452,21.61,9062.22,8140.42,8.4381,2388.08,163,92,125.3615
13,72,394,642.54,1591.82,38.93,23.3227,21.61,9060.47,8135.27,8.4537,2388.17,163,91,117.49756
13,73,395,642.93,1589.96,38.72,23.2954,21.61,9058.23,8132.57,8.4445,2388.05,163,90,126.54168
13,74,392,642.87,1586.46,38.89,23.2266,21.61,9056.09,8141.35,8.4046,2388.12,163,89,118.18972
13,75,393,642.72,1584.67,38.82,23.2683,21.61,9064.07,8139.15,8.4548,2388.1,163,88,113.317505
13,76,394,642.76,1588.78,38.76,23.3218,21.61,9057.88,8139.66,8.477,2388.11,163,87,118.63363
13,77,394,642.98,1592.44,39.0,23.2637,21.61,9059.92,8138.42,8.4119,2388.03,163,86,120.94053
13,78,393,643.34,1588.31,38.87,23.2975,21.61,9056.17,8131.86,8.4692,2388.08,163,85,111.10131
13,79,392,642.88,1589.69,38.96,23.2119,21.61,9067.65,8143.04,8.4337,2388.09,163,84,113.64773
13,80,394,642.75,1590.85,38.98,23.299,21.61,9066.09,8138.58,8.4287,2388.13,163,83,112.36468
13,81,393,642.13,1588.28,38.82,23.2447,21.61,9055.69,8144.43,8.4056,2388.11,163,82,115.30728
